Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,author,start_line,end_line,copyright,copyright_holder
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/cli.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/cli.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/config.py,file,config.py,config,.py,9951,2018-05-02,b12983e5875e813e98524bdfa964d528eba67c55,a2cf54209ead71e7450c9e868e414474,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/config.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/config.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/config.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/ctx.py,file,ctx.py,ctx,.py,16224,2018-05-02,1124e7211b3fabb76b4eeb42a1a9aedb45263eab,728a21497f65c1be689e2c6da7bc3826,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/ctx.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/ctx.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/ctx.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/debughelpers.py,file,debughelpers.py,debughelpers,.py,6479,2018-05-02,6e342fb30050282065d01a2d223108146f23c08f,568737341f6cb95dd4d5a2f6fc391793,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/debughelpers.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/debughelpers.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/debughelpers.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/globals.py,file,globals.py,globals,.py,1649,2018-05-02,c75c432d9ccc3d2e05789cfe35a1f4d60acfcf5a,2430db85b99b6d03ab502d5a6f71777d,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/globals.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,10,10,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/globals.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/globals.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/helpers.py,file,helpers.py,helpers,.py,40106,2018-05-02,4d7799ed72d64e29d74644b762134f2a4e504954,f2c0133ef1567c930d861ecec542a052,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/helpers.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/helpers.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/helpers.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/logging.py,file,logging.py,logging,.py,2231,2018-05-02,178c904c06c6db078190c52d342837ab465f0212,cee22db8d7ca19ca5f1304ce43b7ff17,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/logging.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,7,7,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/logging.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/logging.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/sessions.py,file,sessions.py,sessions,.py,14452,2018-05-02,de1234276e79c971e92dc0674da5665975a65811,32c2828c3c353c81cb88fa29375e4bba,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/sessions.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/sessions.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/sessions.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/signals.py,file,signals.py,signals,.py,2211,2018-05-02,3cdf34eb8de401f0ce5ae62824ab898dfcf0a90a,aa548b9bcf4ba78e0a7a5cf62a40423d,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/signals.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,10,10,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/signals.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/signals.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/templating.py,file,templating.py,templating,.py,4914,2018-05-02,4cc07f3e18f53fa396b144b84f5faae2f26551a2,59cfde16e51431de10843591cc9ee0ba,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/templating.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/templating.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/templating.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/testing.py,file,testing.py,testing,.py,9379,2018-05-02,69a42c2e35b061e5ef93ab64333c9f9c88c8b9d0,2e57ac224de634dc357d3ca890631c94,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/testing.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,10,10,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/testing.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/testing.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/views.py,file,views.py,views,.py,5733,2018-05-02,65cc6f3eb9eb20cbb1d03ded7d8eedd00b374d7a,af18b26928c8e09321a2e6f01bb41261,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/views.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/views.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/views.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/wrappers.py,file,wrappers.py,wrappers,.py,7511,2018-05-02,7217b23620ec066954b656be183555b033f8cffc,dd6e3cd55a04fbf9aca09e7be262dd9e,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/wrappers.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/wrappers.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/wrappers.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/json/,directory,json,json,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,18952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/json/__init__.py,file,__init__.py,__init__,.py,10729,2018-05-02,b9deda94871dfc0089f12a792975ce9c97bc2dce,06f22585fc4008468c0640c7704c3449,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/json/__init__.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,7,7,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/json/__init__.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/json/__init__.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/json/tag.py,file,tag.py,tag,.py,8223,2018-05-02,87d1758f63aa85101b418ffd875e5add9001869b,0457ce0c870c9e413843914f0badc94c,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/json/tag.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,42,42,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/json/tag.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/flask/json/tag.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/,directory,Flask.egg-info,Flask.egg-info,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,7,0,10614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/dependency_links.txt,file,dependency_links.txt,dependency_links,.txt,1,2018-05-02,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,68b329da9893e34099c7d8ad5cb9c940,application/octet-stream,very short file (no magic),,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/entry_points.txt,file,entry_points.txt,entry_points,.txt,42,2018-05-02,861b25b29756a87253c45ca8e60361a1136e8cf2,4264a3cab294f0b753e6c0135626c4af,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/not-zip-safe,file,not-zip-safe,not-zip-safe,,1,2018-05-02,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,68b329da9893e34099c7d8ad5cb9c940,application/octet-stream,very short file (no magic),,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/PKG-INFO,file,PKG-INFO,PKG-INFO,,4141,2018-05-02,10bb172aaba6a070c7d49c8a65be6c766539250a,5c87f908fbf1750caeb18862d3ca2a64,text/plain,ASCII text,JavaScript+Lasso,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/PKG-INFO,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,10,10,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/PKG-INFO,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,75,75,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/PKG-INFO,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,29.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,pypi_bsd_license.RULE,bsd-new,[u'bsd-new'],False,False,False,True,2-aho,5,5,100.00,29.00,,96,96,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/PKG-INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Armin Ronacher Author-email armin.ronacher@active-4.com,6,6,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/requires.txt,file,requires.txt,requires,.txt,230,2018-05-02,b3403ac093fd505df4536466fb0e816f4c4a0b56,8e4c218dd76c67c5b45be8e6facaa15a,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/SOURCES.txt,file,SOURCES.txt,SOURCES,.txt,6193,2018-05-02,551e12490fb83ab94fd2a0f2917d1e5a1fd6bc49,4d7faa0ddad911361266779168cefd75,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/Flask.egg-info/top_level.txt,file,top_level.txt,top_level,.txt,6,2018-05-02,e5b453f464d2b64fec735f6f6b12c94c21cae5f2,cfdea7934019617dc8e2d9a7ea631e00,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/,directory,tests,tests,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,52,20,200725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/conftest.py,file,conftest.py,conftest,.py,5325,2018-05-02,c308551460c0275e8ea3bd561cade5f732524b62,00dd5631a75cfbc78e1de9f7b8a11859,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/conftest.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,7,7,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/conftest.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/conftest.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_appctx.py,file,test_appctx.py,test_appctx,.py,5171,2018-05-02,38094fb8f73579e5a77e64de1272b6b3daf38edd,03744d9350881f0d5ed98869ef1592e5,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
