Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,start_line,end_line,copyright_holder,author
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/Fakes.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2014 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/Fakes.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/FrameworkVersion.cs,file,FrameworkVersion.cs,FrameworkVersion,.cs,1436,2018-03-13,aafd039a10e3432e25927921c22f3f1af7b53859,c7f26dd63caf94f0f13ade5bb4e809c9,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/FrameworkVersion.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/FrameworkVersion.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2014 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/FrameworkVersion.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestBuilder.cs,file,TestBuilder.cs,TestBuilder,.cs,8030,2018-03-13,66501e888b56a3b031ae9a86e6c700bfd5227b31,6783f10be89d2b37714092c603347dff,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestBuilder.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestBuilder.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2009 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestBuilder.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestFile.cs,file,TestFile.cs,TestFile,.cs,5464,2018-03-13,216330a7dd8f3fdda05a481ea8bc40383bdaff53,368398fadade5f1feda97c09d8cfb19f,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestFile.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestFile.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2014 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestFile.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestSuiteExtensions.cs,file,TestSuiteExtensions.cs,TestSuiteExtensions,.cs,2482,2018-03-13,46d773355d7ecdea61f1378900b56d88860074e6,8855ec434b1205e8fe76d1c31c3fe311,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestSuiteExtensions.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestSuiteExtensions.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2017 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/TestSuiteExtensions.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/,directory,framework,framework,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,383,22,2158597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/ActionTargets.cs,file,ActionTargets.cs,ActionTargets,.cs,1857,2018-03-13,6ee8ba04833c26c1d2fb1b31a338b5c42046c213,b1dada7d76fe3100214ccb3f71e1102f,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/ActionTargets.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/ActionTargets.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2012 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/ActionTargets.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Comparisons.cs,file,Assert.Comparisons.cs,Assert.Comparisons,.cs,44015,2018-03-13,619cfcf1e16a9df641653a5a5cb982ada7d3ed24,8a920496368eae72425e75e3e49d36ab,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Comparisons.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Comparisons.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2014 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Comparisons.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Conditions.cs,file,Assert.Conditions.cs,Assert.Conditions,.cs,43838,2018-03-13,9630800f7ffc556137b41607236627fb8b449317,2b318fe773d528b79a8df96bb43e28bf,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Conditions.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Conditions.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2011 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Conditions.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.cs,file,Assert.cs,Assert,.cs,16779,2018-03-13,0b106aff94a3f1d5cbe3b02f6e4b85732c03406b,f4b52b597a1c539776acb2487c473ce3,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2014 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Equality.cs,file,Assert.Equality.cs,Assert.Equality,.cs,11333,2018-03-13,45367437f1657d8879e8b303fcb62ecf65279752,d12e886a354aea721559806cd50bde1f,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Equality.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Equality.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2014 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Equality.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Exceptions.Async.cs,file,Assert.Exceptions.Async.cs,Assert.Exceptions.Async,.cs,9969,2018-03-13,7aa551a7b0927d0de0f022e6ae6f32fc3c18dc4e,4e58adf5fab5b96f41475291d516a495,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Exceptions.Async.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Exceptions.Async.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2014 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Exceptions.Async.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Exceptions.cs,file,Assert.Exceptions.cs,Assert.Exceptions,.cs,10088,2018-03-13,c35e22fc8705f7844f82663905c938ee51990956,f9d1adc7087f4853b75f9cfbfebe78c4,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Exceptions.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Exceptions.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2014 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Exceptions.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.That.cs,file,Assert.That.cs,Assert.That,.cs,13751,2018-03-13,cbf17d7abcb50ed4e2884d9563df4f06760287f9,3cceb71be6fdb9b036ec7fe8aafb3908,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.That.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.That.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2011 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.That.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Types.cs,file,Assert.Types.cs,Assert.Types,.cs,10367,2018-03-13,571553f12d5d68fe2d39d973b9bb2c6b920ac460,e88b6408009d24e539613c847a10c9c9,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Types.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Types.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2014 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assert.Types.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/AssertionHelper.cs,file,AssertionHelper.cs,AssertionHelper,.cs,29653,2018-03-13,d0d6a27ce21a2599703df8d5233fee1c4a01a06b,507e9a6d83286a529d1b4617b5a360d3,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/AssertionHelper.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/AssertionHelper.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2007 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/AssertionHelper.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assume.cs,file,Assume.cs,Assume,.cs,12856,2018-03-13,0cfaf9ec116c999d6bc148cdf3e1e7391f23b51a,863b5177efec34495e3a9524dd72b7d5,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assume.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assume.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2009 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Assume.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/CollectionAssert.cs,file,CollectionAssert.cs,CollectionAssert,.cs,25898,2018-03-13,e78e1a9da33baa7875343507fc9566747aa71fbf,a5f03c84878af908abaa380fb358fdfb,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/CollectionAssert.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/CollectionAssert.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2006 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/CollectionAssert.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Contains.cs,file,Contains.cs,Contains,.cs,3031,2018-03-13,ebf417ad27177e6af2b5eacedb79bb646d1ad6d0,5fc768cdffc0aaabe0462a22cba8f9d3,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Contains.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Contains.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2009 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Contains.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/DirectoryAssert.cs,file,DirectoryAssert.cs,DirectoryAssert,.cs,10199,2018-03-13,4eec858583a48c0dbb0e71d0c983a441ee5aac73,eb6fdc9997615c7899aba62012759158,text/plain,UTF-8 Unicode (with BOM) text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/DirectoryAssert.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/DirectoryAssert.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2006 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/DirectoryAssert.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
